Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	Pt1	Pt10	Pt11	Pt12	Pt13	Pt14	Pt15	Pt16	Pt17	Pt18	Pt19	Pt2	Pt20	Pt21	Pt22	Pt23	Pt24	Pt25	Pt26	Pt27	Pt28	Pt29	Pt3	Pt30	Pt31	Pt32	Pt33	Pt34	Pt35	Pt36	Pt37	Pt38	Pt4	Pt5	Pt6	Pt7	Pt9	Pat02	Pat03	Pat04	Pat06	Pat07	Pat08	Pat100	Pat101	Pat103	Pat104	Pat105	Pat106	Pat109	Pat11	Pat110	Pat113	Pat115	Pat117	Pat118	Pat119	Pat121	Pat123	Pat124	Pat126	Pat127	Pat128	Pat129	Pat13	Pat130	Pat131	Pat132	Pat133	Pat135	Pat138	Pat139	Pat14	Pat140	Pat143	Pat147	Pat148	Pat15	Pat151	Pat157	Pat159	Pat16	Pat160	Pat162	Pat163	Pat165	Pat166	Pat167	Pat168	Pat17	Pat170	Pat171	Pat174	Pat175	Pat18	Pat19	Pat21	Pat24	Pat25	Pat27	Pat28	Pat29	Pat32	Pat33	Pat36	Pat37	Pat38	Pat39	Pat40	Pat41	Pat43	Pat44	Pat45	Pat46	Pat47	Pat49	Pat50	Pat54	Pat55	Pat56	Pat57	Pat58	Pat59	Pat60	Pat62	Pat63	Pat64	Pat66	Pat67	Pat70	Pat71	Pat73	Pat74	Pat76	Pat77	Pat78	Pat79	Pat80	Pat81	Pat82	Pat83	Pat85	Pat86	Pat88	Pat90	Pat92	Pat98	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR6161	CR7623	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	LSD0167	LSD2057	LSD3484	LSD4691	LSD4744	LSD6819	LSDNR1120	LSDNR1650	LSDNR3086	LSDNR9298	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6721	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	NR9765	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD0346	SD1494	SD2051	SD2056	SD5038	SD5118	SD5934	SD6336	SD6494	SD7357	
Amplification Peak 22	22q13.2 	chr22:41205390-42531276(probes 206830:206957)  	chr22:41605640-41790208(probes 206869:206887)  	chr22:37966718-44494885(probes 206546:207141)  	3.1282e-08	 1.8889e-06		0: t<0.1; 1: 0.1<t< 0.9; 2: t>0.9	1	2	1	1	0	1	1	1	1	2	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	2	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	2	0	1	2	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	2	2	1	0	1	1	0	1	2	0	0	0	2	1	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	1	0	1	0	0	1	2	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	1	2	1	1	0	0	1	0	0	0	2	0	0	1	1	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	1	0	1	1	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	2	2	
Deletion Peak  1	1p36.23 	chr1:1-19933321(probes 1:1601)                      	chr1:1871282-13001185(probes 138:990)              	chr1:1-23715246(probes 1:1918)                      	8.6049e-05	 0.00020328		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak  2	1p21.1  	chr1:78141047-119913662(probes 6252:9542)        	chr1:104120157-107599917(probes 8473:8489)      	chr1:100856434-112554004(probes 8279:8915)      	0.0021959	   0.019324		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	
Deletion Peak  3	1q21.3  	chr1:151958746-153509759(probes 10341:10500)    	chr1:153410626-153509759(probes 10497:10500)    	chr1:152006175-153519831(probes 10343:10502)    	0.00027046	  0.0004177		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	
Deletion Peak  4	1q43    	chr1:206327752-244819096(probes 14797:18038)    	chr1:240241744-240651289(probes 17724:17757)    	chr1:240411406-240502357(probes 17741:17742)    	0.23297	    0.24961		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	
Deletion Peak  5	2p25.3  	chr2:1-43000055(probes 18456:21225)                 	chr2:1-905735(probes 18456:18503)                     	chr2:1-3453069(probes 18456:18742)                   	0.11639	    0.12966		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	
Deletion Peak  6	2p11.1  	chr2:89035275-95713844(probes 24930:25073)        	chr2:91814344-95472898(probes 25028:25061)        	chr2:89091936-95719104(probes 24934:25074)        	0.046723	   0.060176		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	
Deletion Peak  7	2q37.3  	chr2:239195740-243199373(probes 37009:37173)    	chr2:240102254-240910606(probes 37044:37045)    	chr2:232656381-243199373(probes 36456:37173)    	2.6202e-06	 2.6945e-06		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	
Deletion Peak  8	4q13.2  	chr4:69975633-70353154(probes 56868:56906)        	chr4:70054373-70175391(probes 56876:56882)        	chr4:68619982-71488497(probes 56745:57018)        	1.8204e-08	  2.244e-07		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	
Deletion Peak  9	4q35.2  	chr4:174450157-191154276(probes 65011:65942)    	chr4:187085240-187155262(probes 65716:65723)    	chr4:174450157-191154276(probes 65011:65942)    	9.6398e-05	 0.00039222		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	
Deletion Peak 10	5p15.31 	chr5:1706145-16478926(probes 66090:66761)          	chr5:6298573-6608027(probes 66296:66304)            	chr5:1815964-14299958(probes 66101:66680)          	0.004387	  0.0043102		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	
Deletion Peak 11	5q31.3  	chr5:140687207-140869499(probes 75411:75441)    	chr5:140764908-140902455(probes 75420:75449)    	chr5:127599383-168339605(probes 74239:77827)    	1.0173e-17	 1.0173e-17		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	
Deletion Peak 12	6p22.1  	chr6:26638677-27785447(probes 80938:80961)        	chr6:27403385-27785447(probes 80957:80961)        	chr6:27115176-27804426(probes 80941:80963)        	0.024177	   0.023527		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak 13	6q14.1  	chr6:44413097-121759298(probes 82560:87205)      	chr6:79897250-83095966(probes 84449:84768)        	chr6:78172234-86274841(probes 84413:85011)        	0.028444	    0.17154		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	
Deletion Peak 14	6q27    	chr6:160326367-171115067(probes 90218:91083)    	chr6:169605371-169670096(probes 90955:90963)    	chr6:153603783-171115067(probes 89777:91083)    	1.7185e-06	 2.5628e-05		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	
Deletion Peak 15	7q34    	chr7:141418015-159138663(probes 102335:103839)  	chr7:142462355-142900815(probes 102445:102494)  	chr7:141479210-142910476(probes 102343:102495)  	0.16159	    0.16089		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak 16	8p23.3  	chr8:1-6360881(probes 103840:104052)                 	chr8:343531-434681(probes 103856:103865)              	chr8:1-6291384(probes 103840:104042)                 	0.014016	   0.044862		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	
Deletion Peak 17	8p11.22 	chr8:39137151-39426266(probes 106333:106357)      	chr8:39293023-39416376(probes 106348:106355)      	chr8:39195766-39442164(probes 106339:106359)      	0.013607	   0.035839		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	
Deletion Peak 18	9p21.3  	chr9:21472156-23692860(probes 115531:115550)      	chr9:22000351-23692860(probes 115547:115550)      	chr9:19619510-32408528(probes 115414:115745)      	3.8052e-49	 4.3555e-49		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	
Deletion Peak 19	9p12    	chr9:38396066-66514042(probes 116237:116541)      	chr9:41963888-44066831(probes 116514:116516)      	chr9:38068533-70731697(probes 116236:116840)      	9.1302e-05	   0.044862		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	
Deletion Peak 20	9q21.11 	chr9:68739881-69777481(probes 116773:116826)      	chr9:69191059-69395316(probes 116793:116801)      	chr9:38068533-70731697(probes 116236:116840)      	2.3905e-06	  0.0043102		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	
Deletion Peak 21	9q34.3  	chr9:137020269-139247970(probes 122341:122512)  	chr9:137724370-138002032(probes 122389:122399)  	chr9:135273762-140466992(probes 122162:122646)  	2.8039e-06	 4.8551e-06		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	
Deletion Peak 22	10p15.3 	chr10:1-15559298(probes 122656:123544)             	chr10:1-313258(probes 122656:122661)                 	chr10:1-361474(probes 122656:122667)                 	0.19201	    0.19592		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	
