Sample	Chromosome	Start_position	End_position	Num_markers	Seg.CN
X3151	9	3225200	34093600	2136	-0.316479368717285
X3151	9	34096600	34665500	217	0.175911499986823
X3151	9	34689800	35108500	174	-0.37472008269577
X3151	9	35147500	127365500	7822	-1.27474125272883
X3151	9	127383499	128169307	413	-1.06345128456332
X3151	9	128169700	135624344	2530	-1.16963496631265
X3151	9	135624648	138047573	1261	-1.02433205308977
X3151	9	138049000	138233900	61	-1.19309890239613
X3151	10	84700	70436100	6220	-1.27307198261918
X3151	10	70441500	72067100	364	-1.02044846898891
X3151	10	72067600	77184800	820	-1.30471044438867
X3151	10	77217400	77926900	89	-0.469623212070647
X3151	10	77977500	102594100	3806	-0.860329010007676
X3151	10	102597020	103585400	294	-0.548272056880311
X3151	10	103589400	132168600	3075	-0.889863299418824
X3151	10	132187182	133659700	489	-0.548782107223076
X3151	11	134700	3218800	1276	-0.70928041276379
X3151	11	3218900	12162100	2006	-0.929127131116215
X3151	11	12162500	12527900	85	-0.618226407422391
X3151	11	12764500	45692000	2767	-1.23616317805094
X3151	11	45771700	58358400	1831	-0.661032455075696
X3151	11	58358600	63905200	1854	-0.923453280117825
X3151	11	63906000	66026400	1357	-0.751170577386065
X3151	11	66035700	66556000	299	-0.495646781080569
X3151	11	66556500	67431200	408	-0.869435740130864
X3151	11	67431500	68446600	354	-0.239488440690336
X3151	11	68448800	72941000	997	-0.875376083368211
X3151	11	72984000	134487816	7813	-1.77077542943871
X3151	12	67000	6698100	1462	-1.24954816139175
X3151	12	6724400	7367200	400	-0.547495989716436
X3151	12	7367500	45439900	4084	-1.29577481549376
X3151	12	45727400	47797600	277	-0.794252483225499
X3151	12	47798200	51810500	1458	-1.23442243368589
X3151	12	51820700	53289300	804	-1.07244215405488
X3151	12	53289700	56953100	1406	-1.30850164304564
X3151	12	56955000	57449800	335	-0.622964135705123
X3151	12	57450100	133234500	10029	-1.23700316851472
X3151	13	19026000	113655078	6614	-1.27293261279262
X3151	13	113658200	114041300	108	-0.662104600093565
X3151	13	114052184	114325313	52	-1.2768077072165
X3151	14	19096600	104042300	11210	-1.74449010431308
X3151	14	104049600	105529800	525	-1.50666182259533
X3151	14	105536964	106874947	428	-1.79076989041952
X3151	15	20003700	101923261	13402	-1.78260562582218
X3151	16	60800	2740500	1663	-0.798686836858766
X3151	16	2756500	35269577	6294	-1.10101929367394
X3151	16	35270000	88696743	6635	-1.73761350720075
X3151	16	88697519	89805388	557	-1.55580126377044
X3151	16	89810861	90222600	192	-1.60157906052023
X3151	17	116300	21291300	6182	-1.75655382229385
X3151	17	21291459	22087745	68	-1.68548268889233
X3151	17	22204047	28605244	475	-1.72988852301124
X3151	17	28610400	29293800	437	-0.826517198630396
X3151	17	29294000	39301089	2359	-1.30770130458458
X3151	17	39343100	39792900	211	-0.599508020568685
X3151	17	39829175	47028300	3089	-1.25240267612768
X3151	17	47049200	47121000	15	-2.90236923601108
X3151	17	47121034	50277921	962	-1.2654852408224
X3151	17	50278400	50768900	347	-0.740690231062301
X3151	17	50797534	58732800	865	-1.27577204986904
X3151	17	58734200	61404563	516	-0.90151849552125
X3151	17	61404812	64606600	917	-1.24758056593227
X3151	17	64750000	65530300	146	-0.628782825646159
X3151	17	65533853	75485369	1605	-0.8708052656051
X3151	17	75485900	81194195	2105	-0.705340150058392
X3151	18	47500	77437061	5906	-0.636656704267472
X3151	19	107400	4334100	1910	-1.64768395415217
X3151	19	4338700	4891600	244	-0.316531975216738
X3151	19	4896800	7453700	922	-0.888594496017455
X3151	19	7456200	8842600	692	-1.76275281379057
X3151	19	8843100	9382300	364	-0.603341764027493
X3151	19	9382500	9532700	40	0.0971248998215415
X3151	19	9533100	10369773	476	-0.287004927603455
X3151	19	10378200	10985500	321	0.103689613747852
X3151	19	10986175	11506500	372	-0.320150307286755
X3151	19	11507600	11576900	34	-0.812680817276146
X3151	19	11577200	12629400	399	-1.15234796729682
X3151	19	12643500	12885100	254	-0.698848184432784
X3151	19	12885200	15878900	1276	0.415416266705192
X3151	19	15879061	17755300	894	-0.472429772983924
X3151	19	17762800	18939000	628	-1.17120645324385
X3151	19	18994100	19149657	86	-1.24623907310514
X3151	19	19150600	19699269	301	-2.51014166626694
X3151	19	19711240	22472500	617	-2.98487976032623
X3151	19	22494275	22654306	32	-2.40579802637969
X3151	19	22663799	29564100	286	-1.65963840058737
X3151	19	29606400	31640128	111	1.05929318369127
X3151	19	32352746	33589500	356	-1.1693230988377
X3151	19	33689100	33813400	23	-0.0360615358481757
X3151	19	34021825	34825463	200	-0.266149044638274
X3151	19	34825800	36245600	876	0.0989833679705474
X3151	19	36311400	36489686	41	0.877786612798482
X3151	19	36489800	37898200	405	-1.48572486427859
X3151	19	38081800	50158539	6100	-1.7817125053513
X3151	19	50159215	51390500	685	-1.31891623685683
X3151	19	51396400	54909800	1791	-1.91870208951298
X3151	19	54910100	55579600	457	-1.7059308038219
X3151	19	55592423	55679005	68	1.14081801422561
X3151	19	55685300	57928100	911	-1.95484284999675
X3151	19	57930465	58599400	352	0.0436611432836411
X3151	20	87600	21714718	2411	-1.07302576498354
X3151	20	22581816	23637725	105	-0.313291273871398
X3151	20	23685800	35384250	1642	-0.742834567474954
X3151	20	35392313	37174236	619	-0.458221926433936
X3151	20	37179291	46733950	1773	-0.522538339618279
X3151	20	46978500	47684700	148	-0.124319565001061
X3151	20	47690300	49223054	217	-0.685734482819972
X3151	20	49223200	62139400	1317	-0.614225242903407
X3151	20	62139600	62833088	325	-0.359614977376662
X3151	20	62835683	62964416	91	-0.491207668553543
X3151	21	9549000	40708914	2228	-0.561693781336104
X3151	21	41167700	46561671	1574	-0.401547953984534
X3151	21	46563630	46681000	37	-0.534626299681926
X3151	22	16136800	16574568	24	-2.00087138949757
X3151	22	16574666	17727700	250	-1.74841659117794
X3151	22	17735444	18191300	143	-1.19707844677897
X3151	22	18368750	18529098	11	-4.63680335015559
X3151	22	18534000	18854900	22	-0.862129622912306
X3151	22	18871000	18887000	12	-4.37512015880529
X3151	22	18985982	21694974	1012	-1.09591665876712
X3151	22	21695148	35938800	3060	-1.65663355334167
X3151	22	35939300	36930700	271	-0.53455668583587
X3151	22	36930752	44920600	2523	-1.70923956220003
X3151	22	45168262	46113700	230	-1.26378515906474
X3151	22	46198600	47173500	283	-1.64591631819651
X3151	22	47173802	50798936	705	-2.37510607942384
X3225	1	13200	925900	35	-1.55389366788802
X3225	1	926200	6678300	1594	-1.33459985048222
X3225	1	6680800	31919000	5558	-1.4445695203095
X3225	1	32014200	38709100	1354	-0.524207910729889
X3225	1	38709800	55005200	3329	-0.907820367409785
X3225	1	55007100	107766591	3918	-0.988600935213603
X3225	1	107768407	153544900	4275	-0.938552617551303
X3225	1	153547800	157074177	1924	-0.855522318512091
X3225	1	157074500	201487166	5697	-0.975679804277127
X3225	1	201488600	230236700	4286	-0.564825633513185
X3225	1	230243300	248858642	2200	-0.953279731810488
X3225	2	14400	30956100	3227	-0.563593074033543
X3225	2	30958400	100425526	6863	-0.955474390398844
X3225	2	100425600	166035938	5463	-1.52539678773779
X3225	2	166036278	177997200	1474	-0.967196907722405
X3225	2	177998000	204686500	3268	-1.52979369493669
X3225	2	204965268	218227069	1395	-0.992818226313616
X3225	2	218228700	221430100	1039	-0.866757218588792
X3225	2	221434300	241253500	2964	-0.950750861336163
X3225	3	197900	1327600	55	-0.846022574015134
X3225	3	1329800	17877500	2011	-0.646620972387569
X3225	3	17962600	46833900	2862	-0.955197952793164
X3225	3	46858400	52840600	2757	-0.810887428868403
X3225	3	52842900	60690300	921	-0.91351298710413
X3225	3	60690500	75749700	848	-0.411680844703617
X3225	3	75783500	77317300	10	-0.658644596474593
X3225	3	77477600	175053422	8251	-0.814408740093798
X3225	3	175096948	179765800	240	-0.485167581264264
X3225	3	179781600	197960603	2462	-1.15535954048354
X3225	4	53200	22748000	2547	-0.950006053044315
X3225	4	22749000	69250600	2553	-1.55281124035783
X3225	4	69280500	69358100	11	-2.69063849277662
X3225	4	69389500	136355734	5061	-1.56124182119156
X3225	4	137521000	190112400	3360	-1.02695056156097
X3225	5	140500	42465500	2897	-1.00121618208693
X3225	5	42466900	137956600	6507	-1.53298037551577
X3225	5	137959714	141550600	1285	-1.41573424587545
X3225	5	141550700	150070813	1086	-1.55560551545703
X3225	5	150073230	180849200	3635	-1.44804497133523
X3225	5	180849500	180902600	12	-1.66855381541369
X3225	6	140300	12296200	1018	-1.53306897075767
X3225	6	12460300	14118100	116	0.568852760779778
X3225	6	14131500	17898100	249	-0.632969794559996
X3225	6	17936600	30604000	1598	-0.350237592074518
X3225	6	30604300	48214500	4764	-0.54158448750136
X3225	6	48214800	53295500	497	-0.985385075287853
X3225	6	53337100	113222200	3926	-0.581700847142559
X3225	6	113222633	132460990	1437	-0.299098936806157
X3225	6	132461800	135502475	338	-0.0750242894438464
X3225	6	135502800	170640300	3450	-0.584482583888314
X3225	7	33000	6673800	1262	-0.831286639850998
X3225	7	6674100	24892400	1225	-0.984494493623397
X3225	7	25123700	38466400	1277	-1.50800702394018
X3225	7	38475400	63877200	1797	-0.959456383152905
X3225	7	63893500	65617800	227	-0.553432152482485
X3225	7	65619000	65809300	28	-0.41037267742894
X3225	7	65809500	76513300	1142	-0.228169044750341
X3225	7	76514000	93105600	1244	-0.416052759493493
X3225	7	93105900	100896800	1653	-0.547761167295981
X3225	7	100951700	101003750	83	-0.838883843023479
X3225	7	101004058	101815967	240	-0.53911840652648
X3225	7	101816200	102227500	36	-1.56363654576021
X3225	7	102233947	109959700	1100	-0.572185210625279
X3225	7	109960041	121141968	586	-1.0504582208305
X3225	7	121142200	159117420	4871	-0.602889537174172
X3225	8	213200	32759400	3115	-1.51144398655753
X3225	8	32760100	54755500	1647	-0.933598207308332
X3225	8	54755800	112234200	3648	-0.723028100120207
X3225	8	112234500	119873872	382	-0.40606337023509
X3225	8	119874130	143295600	1908	-0.698846734996824
X3225	8	143296107	144838100	964	-0.442549337266553
X3225	8	144838300	144889800	23	-0.71153814290079
X3225	8	144890300	145054200	38	-0.806080617252926
X3225	9	12200	114196138	8159	-0.963374411410105
X3225	9	114205058	114270700	48	-0.386756112318434
X3225	9	114271000	119241965	379	-0.582350578215188
X3225	9	119242300	127349155	1201	-0.8842774792435
X3225	9	127353800	129818500	1126	-0.73600119607155
X3225	9	129818900	134701400	1419	-0.865496974678546
X3225	9	134708700	138220900	1556	-0.435689810318846
X3225	10	84700	7176300	695	-0.350136518144507
X3225	10	7188600	67794000	4391	-1.02827991078592
X3225	10	67797100	72341200	993	-0.895227139259922
X3225	10	72343600	78054800	857	-0.965100124522353
X3225	10	78055100	86521800	475	-1.46570308972039
X3225	10	86654900	88362500	242	-2.34914283177725
X3225	10	88545400	102162200	2538	-1.49772692560699
X3225	10	102226500	102381200	66	-0.844605267230106
X3225	10	102382200	133659700	3708	-1.49354337604558
X3225	11	130700	199600	18	-1.58247586980086
X3225	11	199900	2420200	1088	-1.39072694951023
X3225	11	2420500	38111800	4370	-1.53850139877717
X3225	11	38448400	61528200	2808	-0.958730878473637
X3225	11	61533000	68446600	3227	-0.846218720030981
X3225	11	68448800	106827430	3990	-0.96644065281435
X3225	11	106827700	119470115	2272	-1.47457239008403
X3225	11	119498600	127099200	1256	-0.951365887158656
X3225	11	128462400	134487876	656	-0.529054302135573
X3225	12	67100	5044600	880	-0.250222283588313
X3225	12	5045100	14255200	2064	-0.00416716652856097
X3225	12	14385200	22685000	803	-0.313323392975074
X3225	12	23533200	33439700	939	-0.621488746484098
X3225	12	33454800	47748600	988	-1.03547902634181
X3225	12	47748700	57827700	4174	-0.894629008873711
X3225	12	57827800	101482958	3276	-0.966646067531526
X3225	12	101486500	133234600	5495	-1.45299917010474
X3225	13	19026000	103250522	5233	-1.54246985866639
X3225	13	105466100	114325200	969	-0.558243451108518
X3225	14	19096500	21092900	465	-0.668028751453495
X3225	14	21093400	102895255	9523	-0.950971335949573
X3225	14	102897300	105601136	871	-0.838246377306346
X3225	14	105601600	105903700	109	-0.987511751502696
X3225	14	105904323	105916990	12	-2.4581027319224
X3225	14	105919339	106875000	262	-1.11083632275415
X3225	15	20003800	35926700	1889	-0.983390081060722
X3225	15	35927000	49794400	2846	-1.48371691773189
X3225	15	49794600	70055100	2889	-0.97277344237377
X3225	15	70055500	101976200	4592	-1.44721427660359
X3225	16	60600	1771300	1045	-1.31027793186943
X3225	16	1772200	3066000	786	-0.760600662581449
X3225	16	3067400	90222600	12407	-1.45826727851972
X3225	17	137500	4989300	1565	-0.855220100098834
X3225	17	4989700	20205100	4005	-0.930043287286224
X3225	17	20205600	27305012	288	-0.995471481043494
X3225	17	27306900	73252824	10371	-0.910457014743794
X3225	17	73254000	76730000	1499	-0.819100074180782
X3225	17	76733229	81194254	1167	-0.477977582985503
X3225	18	47500	31162500	2339	-1.54563471735791
X3225	18	31318331	45624600	800	-1.00548886715127
X3225	18	45624769	56060200	946	-1.53097495950111
X3225	18	56603000	77437100	1318	-0.984239087026704
X3225	19	107500	8865500	3625	-1.38624760129262
X3225	19	8866000	10055438	548	-1.59539681354261
X3225	19	10055557	11539642	894	-1.37870017053496
X3225	19	11540995	12646500	393	-1.60595726403954
X3225	19	12646800	15538158	1261	-1.39838865516991
X3225	19	15540400	19786797	1961	-0.848047938347044
X3225	19	19794336	29076139	794	-1.29886751244781
X3225	19	29076358	42433100	4120	-0.915103127817219
X3225	19	42433801	44477401	741	-1.05344542486197
X3225	19	44477600	50632400	2999	-0.897202303117568
X3225	19	50632700	54752694	1942	-1.02499972094432
X3225	19	54754895	54767463	18	-1.4791745865633
X3225	19	54769860	57941974	1444	-0.996472590634676
X3225	19	57942300	58599300	323	-0.824182925316194
X3225	20	87600	23991070	2401	-1.52700138847042
X3225	20	24543000	62964416	5652	-0.926411538834047
X3225	21	9549000	46681100	3552	-1.48777697551037
X3225	22	16136800	16390776	13	-1.54649088179833
X3225	22	16391020	27060346	2668	-0.918039022773451
X3225	22	27751000	50799058	5364	-1.45547632608292
X3238	1	13200	15428100	3210	-1.06302554414393
X3238	1	15428200	53275800	8284	-1.49071838603021
X3238	1	53277000	117981246	6230	-1.19372765553043
X3238	1	117981400	145728200	534	-0.948112529621111
X3238	1	145728500	156980600	3726	-0.827590595716393
X3238	1	156984200	160124100	694	-0.984846741680861
X3238	1	160124300	165891326	995	-1.12715633331506
X3238	1	165896300	174547968	1171	-1.58471523454619
X3238	1	174548100	248858600	9340	-1.18291734753071
X3238	2	14300	23863500	1517	-0.980741897634024
X3238	2	23864900	27462800	1110	-0.706208138901716
X3238	2	27462900	38585900	1386	-0.844779223733421
X3238	2	38591500	38960300	102	-0.639304413877979
X3238	2	38960600	41157100	142	-0.929712882330801
X3238	2	41157400	66822300	1958	-0.549962145386347
X3238	2	66943600	108387197	4494	-0.993245995363041
X3238	2	108390020	110650400	234	-0.669408454331604
X3238	2	110650900	119809900	879	-0.902070309638127
X3238	2	119862500	131591696	1115	-1.13212854109579
X3238	2	131591900	169226426	2941	-1.28744708566459
X3238	2	169226651	171447401	416	-1.16207389536963
X3238	2	171448667	189462600	2192	-1.39891068641705
X3238	2	189463835	192194500	368	-1.24060238021888
X3238	2	193276900	196880200	273	-0.884646337824671
X3238	2	196885500	202100263	759	-0.777003864266539
X3238	2	202100499	206445400	495	-0.560091786804984
X3238	2	206481300	215019656	846	-0.671537071633757
X3238	2	215025800	241253500	4399	-0.511671375845302
X3238	3	197900	46677100	4856	-1.57758758493184
X3238	3	46678300	58390500	3662	-1.49031662706593
X3238	3	58390800	82807700	1108	-1.59806461413117
X3238	3	82808000	90230000	142	-2.15991920625284
X3238	3	93874400	120166846	2135	-1.23651076418993
X3238	3	120167100	136152300	2883	-0.646477103780792
X3238	3	136152600	136283967	16	-0.223949576919648
X3238	3	136284200	177065077	3055	-0.32690543620597
X3238	3	177442033	197960603	2640	-0.0558977675772119
X3238	4	53200	1849300	555	-0.73726314956955
X3238	4	1900800	8981800	1263	-0.490387757875761
X3238	4	9153300	21303800	695	-0.672683708343573
X3238	4	21464700	40438900	925	-2.0817735714914
X3238	4	40502100	190112500	10138	-1.58982785431405
X3238	5	140400	3600100	565	-1.09225327349021
X3238	5	3600300	138018600	8862	-1.19082488058521
X3238	5	138019100	141528500	1273	-1.04986875656137
X3238	5	141528900	172156800	3194	-1.18757700890402
X3238	5	172156900	178562152	1012	-1.08358613489105
X3238	5	178589800	179273245	181	-1.62342832727528
X3238	5	179343717	180902500	386	-1.09369882670191
X3238	6	106000	47233100	7613	-0.599796119368049
X3238	6	47234900	87169600	2587	-0.931839568728946
X3238	6	87216200	104019273	915	-0.441683670017909
X3238	6	104346376	105667837	95	0.673024933087508
X3238	6	106086544	119349000	1432	-1.18134059666437
X3238	6	120015071	154510252	3106	-1.58655218494671
X3238	6	154549700	170640300	1627	-2.00938907371106
X3238	7	19700	16527200	1763	-2.0139853370611
X3238	7	16532500	53862600	3402	-1.25622116220095
X3238	7	53862700	65761700	656	-0.905326054831588
X3238	7	65763000	77083900	1193	-0.698311069994387
X3238	7	77098900	77900800	120	-0.83219250683228
X3238	7	77901900	97969200	1544	-0.951697176020304
X3238	7	97969800	99903700	577	-0.739321350801103
X3238	7	99908500	100311900	234	-0.527873832158315
X3238	7	100314600	103389400	1032	-0.724832550151658
X3238	7	103390500	140345123	3615	-0.855596813896663
X3238	7	140345700	140697311	83	-0.542423010360171
X3238	7	140697502	148837104	954	-0.911646990653269
X3238	7	148846433	159117500	1612	-0.773279154262995
X3238	8	166100	25270800	2239	-1.17458355845804
X3238	8	25275200	36121500	984	-1.53838584384105
X3238	8	36321100	42732400	884	-1.10270173132055
X3238	8	42732600	60618600	933	-0.864012383618508
X3238	8	60620800	61458600	87	-1.18472204977757
X3238	8	61499300	116689000	3412	-1.58527587086904
X3238	8	116697214	126073019	843	-1.21740178110356
X3238	8	126073100	143044300	1231	-0.857394317539641
X3238	8	143044693	144164000	604	-0.375172543095849
X3238	8	144168400	144427029	200	-0.184016846091064
X3238	8	144430500	144778161	187	-0.437229173428335
X3238	8	144778523	144890100	57	-0.757798885948453
X3238	8	144930700	145054100	34	-0.913775912149739
X3238	9	12100	124787318	9345	-1.56425059741092
X3238	9	124795021	137882900	4395	-1.43101501884951
X3238	9	137892000	138220900	103	-1.59197379417825
X3238	10	84800	49327000	4128	-0.610944678504928
X3238	10	49366300	97244200	4854	-0.849002500507527
X3238	10	97256300	103736600	1654	-0.747737327231725
X3238	10	103736949	131947900	2770	-0.878795654349586
X3238	10	131955700	133659600	537	-0.702144765057684
X3238	11	87100	3126600	1291	-1.4323194180156
X3238	11	3129000	43436400	4258	-1.56181439870211
X3238	11	43443400	46649200	470	-1.48623187638262
X3238	11	46650300	50422300	868	-0.797852193118628
X3238	11	50446100	62801000	2009	-1.10268261203184
X3238	11	62801500	66059800	1641	-0.758442609566476
X3238	11	66060000	69657900	1205	-1.03007125191878
X3238	11	69667600	73966200	900	-0.817970445323523
X3238	11	73968300	78280900	914	-1.15731652931763
X3238	11	78384700	78478800	12	-1.66510437803443
X3238	11	78493100	85021700	255	-1.20884652656161
X3238	11	85111800	116759323	2801	-1.58871252541429
X3238	11	116760675	132310263	2801	-1.13681364240283
X3238	11	132310400	134487876	278	-1.59222950935541
X3238	12	67000	460700	120	-1.16200460432667
X3238	12	510500	5923000	829	-0.221747810733319
X3238	12	5945000	9997400	1461	-0.610175179568566
X3238	12	9998300	17673200	828	-0.938142181313191
X3238	12	17673500	18343400	23	-0.685753768343642
X3238	12	18346600	31792100	1275	-0.339729135611633
X3238	12	31980900	32108900	24	-1.13302267689899
X3238	12	32216400	34165900	130	-1.92649415135725
X3238	12	34166100	48525600	1243	-1.2454421732379
X3238	12	48526000	51440600	1027	-1.03343812449192
X3238	12	51440900	53669900	1027	-1.17067840751808
X3238	12	53670100	55637900	394	-0.68210313824558
X3238	12	55655000	57827100	1453	-0.501879427987611
X3238	12	57827500	76031500	1317	-0.628547904190298
X3238	12	76031800	110350500	3570	-0.809208827022521
X3238	12	110374136	123820600	2783	-0.646171802597145
X3238	12	123826900	123943300	95	-0.425733702933601
X3238	12	123944200	133234600	1030	-0.696575950439331
X3238	13	19026100	30975000	1245	-1.54991702765952
X3238	13	31137000	32652100	275	-2.03609233754244
X3238	13	32658400	44196300	956	-1.57734747707207
X3238	13	44374100	48535800	411	-1.90877551121278
X3238	13	48707000	83881300	1283	-1.56271949891756
X3238	13	83906700	106864113	1050	-0.669563374590302
X3238	13	107170400	114324995	955	-1.50903984120524
X3238	14	19096600	41898800	3078	-0.834373369809911
X3238	14	41899100	103535022	7036	-1.1730797869556
X3238	14	103535180	105970520	853	-0.278733416433037
X3238	14	105970800	106875061	264	-0.689536823647957
X3238	15	20003800	20263000	31	-1.25127750065651
X3238	15	20271600	30090400	999	-1.5624062171085
X3238	15	30091600	30142300	11	-2.68001144128832
X3238	15	30143400	47581400	3310	-1.53756536743474
X3238	15	47759900	100986600	7577	-1.18997005709843
X3238	15	100987138	101778300	230	-0.83884198181615
X3238	15	101779016	101977800	38	-1.1506010292164
X3238	16	60700	2046500	1265	-1.3928778493478
X3238	16	2047900	2977300	541	-0.568616667252449
X3238	16	2979700	3409000	210	-1.4705106057986
X3238	16	3436400	13920421	1226	-0.253764023003616
X3238	16	13922148	19575000	826	0.188878028508169
X3238	16	19579012	21198991	461	0.233940179509672
X3238	16	21199700	30183100	1795	0.179098552013221
X3238	16	30183200	30651100	183	-0.657442515615837
X3238	16	30651200	31528400	617	-0.729159027079984
X3238	16	31528606	56805600	1471	-0.895533134081327
X3238	16	56818700	68973085	2069	-0.755545549797723
X3238	16	68974100	90222600	3565	-0.605824305497531
X3238	17	137700	21260622	5762	-1.46542517213874
X3238	17	21284800	21669400	43	-1.59410599688994
X3238	17	21678100	36254500	2247	-1.47372622480934
X3238	17	36274300	36438000	10	-3.07455839366707
X3238	17	36450200	40628700	1332	-1.44595187497716
X3238	17	40629100	41527972	423	-1.69022171777815
X3238	17	41567345	43513600	1022	-1.43268910976595
X3238	17	43517200	44092921	203	-0.831440914935065
X3238	17	44093278	44868395	331	-0.552476168273569
X3238	17	44872300	64779100	3881	-0.785846636235395
X3238	17	64779200	65826371	146	-1.12986774450283
X3238	17	65852000	68515500	368	-0.725913542338042
X3238	17	68523000	75575074	1184	-1.09336653509015
X3238	17	75591061	75706530	126	-0.684409940004256
X3238	17	75717300	81194195	1780	-1.0174743147597
X3238	18	47500	22985129	1717	-1.18958499275967
X3238	18	22989197	23634187	143	-0.693136486866829
X3238	18	23638900	25352100	260	-1.12849968270981
X3238	18	26018400	77437000	3240	-1.58468424886505
X3238	19	107500	580900	112	-1.90830470353992
X3238	19	581400	7267900	2834	-1.32377379169865
X3238	19	7440100	16878700	4219	-0.735093315306906
X3238	19	16889320	19758500	1486	-0.98699432914352
X3238	19	19768857	24163358	771	-1.39524572770349
X3238	19	27750200	32879470	281	0.302348791823228
X3238	19	32882000	36658300	1267	0.72721407049497
X3238	19	36658600	37267243	141	1.02148000939085
X3238	19	37334731	37362700	11	0.697225119053938
X3238	19	37363076	37566349	68	0.383113105376549
X3238	19	37583873	37635842	19	-1.41809049388395
X3238	19	37636200	42426852	2335	-1.04442337991233
X3238	19	42427200	44506500	746	-1.24002443141915
X3238	19	44511048	50860289	3123	-1.04193741044243
X3238	19	50873500	53492222	1086	-1.20304948253667
X3238	19	53492496	56647800	1688	-1.07485475873351
X3238	19	56655185	58599315	804	-1.53296150632569
X3238	20	87700	31968900	2958	-1.16443964092524
X3238	20	31995093	45253783	2584	-0.608014323043486
X3238	20	45254392	62964506	2535	-0.38628386690089
X3238	21	9548900	10614000	63	-1.06243666396321
X3238	21	10718500	20998600	213	-0.598503689756321
X3238	21	21210500	33026753	780	-1.23523856754381
X3238	21	33027093	33355400	56	-0.563537193446547
X3238	21	33410900	46680900	2440	-1.18735615399698
X3238	22	16136900	16213500	12	-1.84741401215744
X3238	22	16390354	32518300	4054	-1.06523775760846
X3238	22	32528100	40972600	1772	-1.4786177321592
X3238	22	41064485	41280900	123	-1.94494874603282
X3238	22	41320587	46359785	1266	-1.43952366353366
X3238	22	46359900	50799058	874	-1.9950682735002
X3297	1	13300	3746100	1150	-0.73119508585451
X3297	1	3752400	15939500	2218	-0.948297686420691
X3297	1	15942000	16535800	252	-0.750393254086473
X3297	1	16536200	109477800	12717	-1.04956774794432
X3297	1	109478100	110051926	255	-0.889003734240268
X3297	1	110053500	154988982	4333	-1.08704046186085
X3297	1	154989500	155349667	372	-0.937117856229868
X3297	1	155352800	156705600	699	-0.761969989414277
X3297	1	156723500	161629726	1620	-1.03778290130375
X3297	1	161631042	176556200	1742	-0.972759089526658
X3297	1	176556706	219915575	5353	-1.23014979558067
X3297	1	219915900	248858642	3858	-0.99341385534493
X3297	2	14300	33418600	3669	-0.797315468673197
X3297	2	33515200	43764400	849	-0.947218597894103
X3297	2	43765200	47087200	369	-0.809319956823924
X3297	2	47090400	74073800	2465	-1.02413166725839
X3297	2	74080600	74550500	310	-0.787165871305477
X3297	2	74552300	113125000	3826	-1.03052786620144
X3297	2	113127600	113622000	108	-0.555294535276613
X3297	2	113628630	115842471	111	-1.02792050699512
X3297	2	116039881	223776146	11266	-1.1022262498275
X3297	2	223777700	240046045	2351	-1.04689789901147
X3297	2	240046200	241253600	478	-0.885672229661659
X3297	3	197800	10350000	1009	-0.737311124714799
X3297	3	10350300	48567400	4597	-1.05012113785988
X3297	3	48567800	50561100	1153	-0.916427327425703
X3297	3	50561600	52969100	1037	-1.02617088966172
X3297	3	52969400	85886400	1892	-1.27379241849586
X3297	3	85912400	90234500	128	-1.01618801004517
X3297	3	93874200	104502700	784	-0.576282200186904
X3297	3	104503072	126957428	2749	-0.699349293135732
X3297	3	126957702	127032900	52	-0.234277462458539
X3297	3	127033900	132386914	926	-0.557918214510765
X3297	3	132387356	165831018	2870	-0.431347158998945
X3297	3	165837100	195764200	2871	-0.523201160569499
X3297	3	195764870	197960581	537	-0.474982349796464
X3297	4	53300	1822500	512	-1.16631970197049
X3297	4	1823100	15515000	1572	-1.32731937460256
X3297	4	15515900	16191500	156	-0.969988966362731
X3297	4	16196700	44447300	1455	-1.3545262328298
X3297	4	44447800	76996500	2387	-0.993735517325648
X3297	4	77005700	170005754	6422	-1.11390592976896
X3297	4	170061900	190060200	1052	-0.944890572337212
X3297	5	140300	4420600	565	-0.53905858503338
X3297	5	4830500	52080900	2661	-0.793881273567062
X3297	5	52580200	56275800	412	-1.0775068832376
X3297	5	56458000	109884900	3564	-1.30332055483801
X3297	5	110332800	140842176	3157	-1.02979563611391
X3297	5	140842554	140861518	25	-2.13549926740105
X3297	5	140862903	150403500	1749	-1.028220138082
X3297	5	150404706	151056955	182	-0.629431973107586
X3297	5	151060500	180902460	3360	-1.05370818468218
X3297	6	105900	31657100	3571	-1.10068448741082
X3297	6	31657600	31662600	10	-0.779606410879955
X3297	6	31662800	39026700	2413	-0.986149309684653
X3297	6	39030200	57961400	2774	-0.79516197215358
X3297	6	61894600	137002076	5377	-1.31320179146174
X3297	6	137004600	138313800	108	-0.918059915240929
X3297	6	138317196	140683800	181	-1.252122180039
X3297	6	142075500	145946315	413	-0.914115368024466
X3297	6	145946400	157932300	1207	-1.23510527058604
X3297	6	157936048	159820800	412	-1.07943881360365
X3297	6	159906800	170640200	989	-1.26843965547703
X3297	7	19700	2079800	356	-0.702277620040201
X3297	7	2149400	12577500	1286	-0.897164023340479
X3297	7	12578000	55590400	3675	-1.07685864301783
X3297	7	55638500	63087900	236	-0.888129944244113
X3297	7	63088000	100896900	4361	-0.638665541572105
X3297	7	100949682	101052021	142	-1.00354763928364
X3297	7	101053000	138460600	3761	-0.626423585429651
X3297	7	138461000	154967961	2604	-0.562338483560136
