Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X1032	X103	X1040	X106	X1097	X1098	X1172	X1177	X1192	X1196	X119	X120	X1230	X1237	X1265	X1269	X1283	X128	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X2316	X2354	X2357	X2360	X2362	X2374	X23	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X935	X93	X94	X970	X987	X991	
Amplification Peak 11 - CN values	6p21.33 	chr6:31994701-32008799(probes 83851:83857)        	chr6:31996001-32007599(probes 83854:83856)        	chr6:31979601-32042599(probes 83848:83867)        	2.3658e-08	 2.3658e-08		Actual Copy Change Given	0.058906	0.028999	0.18342	0.17253	0.90154	0.31518	0.080923	0.47791	2.9415	0.45136	1.0885	0.12805	-0.4705	1.1931	-0.82485	-0.2708	0.033363	3.6569	0	0.74098	0.27144	0.13688	0.0063436	0.044806	0.98124	0.016311	-0.39172	-0.81107	-0.1405	0.59933	0.55543	0.10631	0.44217	0.028549	0.0081562	0.70997	0.029993	-0.25126	-0.25568	0.625	0.52736	2.3172	0.046848	0.68329	2.9238	2.5392	-0.50006	0	3.1588	0.07371	0.38398	0	0.88542	1.166	0.21045	0.51778	0.37854	0.055037	-0.55387	1.0839	-0.015854	0.43881	-0.67745	0.39698	1.1004	-0.043042	0.37317	-0.029392	0.23186	0.47446	0.5641	0.6509	-1.2929	-0.0071544	0.8721	0	0.014239	0.99225	0.11927	-0.029314	-0.096358	0.61184	3.6569	2.6449	1.9081	0.15262	3.388	-0.46082	0.18358	0.03573	0.76904	-0.078555	-0.75929	0.63179	0.94645	-0.012539	-0.032272	0.08275	-4.4787e-05	3.6569	-0.0015175	2.1264	-1.2929	1.0769	0.93336	0.024498	0.70682	0.078751	0.69222	-0.0013785	-0.087278	0.2768	0.10123	-1.2929	0.010579	0.58111	-0.39572	
Amplification Peak 12 - CN values	6q16.3  	chr6:104019023-106108743(probes 88710:88812)    	chr6:104750393-104811299(probes 88716:88721)    	chr6:104750393-104841170(probes 88716:88724)    	0.22355	    0.22355		Actual Copy Change Given	-0.078379	0.028999	0.40818	0.13439	0.84466	-0.014308	0.016593	-0.42176	-0.52547	-0.91112	0.25442	-0.57015	0.1388	0.036339	-0.885	0.81672	-0.65366	-0.044595	0	0.22794	-0.44573	-0.4329	0.17732	-0.78601	-0.82049	-0.65821	0.37187	-0.81107	-0.47197	0.04028	0.020411	-0.83062	-0.097109	-0.059111	0.0081562	-0.42657	0.082562	0.65464	-0.29604	1.2597	-0.57621	-0.12723	-0.74117	-0.64059	0.2533	-0.014694	0.05972	0	1.9887	-0.29155	-0.30582	0	0.022434	0.54802	0.31649	-0.61896	0.7083	0.055037	-0.58481	0.035064	-0.015854	0.036846	0.18574	-0.48777	0.15555	-0.37638	2.0343	0.12445	-0.497	3.6569	0	-0.77454	0.017003	-0.0071544	-0.48921	-0.62437	-0.17787	0.87602	0.15933	0.22162	-0.39832	-0.26418	1.6404	-0.39949	-0.55627	-0.65494	0.14061	0.22515	0.26624	-0.71519	1.1689	0.05198	-1.2805	0.60802	3.6569	-0.35033	0.95171	0.33515	-0.10786	0.0021642	-0.74566	-0.66938	0.010799	-0.5887	-0.079555	0.024498	-0.63008	-0.58357	-0.039948	-0.51212	-0.00683	0.2768	-0.66434	-0.72343	-0.80869	-0.20213	-0.39572	
Amplification Peak 13 - CN values	7q34    	chr7:142065912-142095047(probes 105541:105547)  	chr7:142067539-142095023(probes 105542:105546)  	chr7:142059877-142100599(probes 105535:105552)  	4.0003e-07	 4.0003e-07		Actual Copy Change Given	0.3182	0.76007	0.0084827	0.16803	1.2292	0.83079	0.038405	0.50642	0.50413	0.0060317	0.84821	0.12329	0.033874	-0.0040422	0.028925	2.6957	0.75906	0.28336	0.06046	-0.012142	-0.99243	0.59917	-0.59942	0.019103	3.6561	0.037226	0.069858	0.039776	1.2649	0.65123	0.0039346	1.6007	-0.074718	0.7458	0.21861	0.46913	0.019943	0.33692	-0.04477	0.40707	0.62961	1.1686	0.82966	0.042707	2.2625	0.38853	0.27361	-0.3047	1.9826	0.52924	0.19532	0.0011417	0.030842	0.74007	0.65674	0.069749	-0.12639	0.26083	0.011383	0.096543	-0.013101	0.069628	2.4565	0.75228	0.66129	-1.2629	-0.18868	-0.0059552	0.050447	0.0053004	0.23621	-0.12576	3.0112	-0.011124	2.1235	0.18534	0.20754	0.66133	-0.13725	0.42324	-0.020216	0.58739	-0.33805	1.9851	0.18549	-1.246	3.6569	0.16856	-0.14409	0.72741	0.69459	0.062602	0.28459	0.5749	0.31284	0.78216	0.54441	-0.061226	-0.011261	-1.2929	0.031865	2.0083	0.26237	0.070123	0.7403	0.1628	0.55229	-0.020049	0.94481	0.065766	0.019672	-0.11293	0.068697	-0.12783	-1.2929	0.95194	-0.15151	
Amplification Peak 14 - CN values	8p11.1  	chr8:42874001-43674399(probes 110327:110383)      	chr8:43197801-43672899(probes 110364:110382)      	chr8:42950501-46622739(probes 110334:110385)      	0.11492	    0.11492		Actual Copy Change Given	0.28226	0.020765	-0.29758	0.12448	3.6569	0.71111	-0.87652	-0.40609	2.5542	0	1.4501	0.18123	-0.43017	0.025	0.0017536	0.44347	0.11941	0.47013	0.013051	0.11321	0.22222	0.29994	0.13093	0.032327	0.99502	0.0061429	-0.088408	0.02975	0.41591	0.051185	0.57247	0.085179	-0.33094	-0.057818	-0.0010422	0.0084482	-0.022121	-0.44547	0.33022	0.25979	-0.5727	0.50429	-0.7394	-0.024811	1.1405	-0.6245	0.51261	0.020782	1.3223	0.11495	-0.31416	0.097442	0.044949	0.018663	0.30047	0.39725	0.24608	-0.0083044	0.22864	-0.46337	0.0096872	0.10927	0.33041	-0.47475	0.73657	0.010481	-0.3897	0.14356	0.62556	0.03896	0.62605	3.2089	0.043084	0.49669	0.50844	0.17609	0.50602	0.28849	0.2924	-0.40239	0.42924	-0.011718	0.68867	-0.29215	-0.60198	0.010562	0.15087	0.1459	0.27011	0.034323	0.56105	0.040354	2.2491	0.060145	0.50956	1.1538	0.022175	0.16809	0.22519	-0.021753	-0.11892	0.72061	0.53195	0.059949	0.011838	-0.15265	-0.046293	0.016474	-0.051311	-0.52467	0.029261	1.0818	0.020855	0.037081	-0.0059061	0.2675	0.58081	
Amplification Peak 15 - CN values	8q24.3  	chr8:143717835-144168599(probes 117368:117456)  	chr8:143938809-143943699(probes 117420:117421)  	chr8:102412401-145138636(probes 114724:117596)  	1.6765e-28	 1.6765e-28		Actual Copy Change Given	0.26674	-0.68568	0.10657	0.27196	2.1006	1.1966	1.1241	0.54555	1.4715	1.971	1.943	1.6699	3.6569	-0.50001	1.9303	0.68478	2.1409	0.82973	1.072	0.19721	0.42884	2.7752	-0.56892	0.98955	1.8205	1.0875	0.66325	0.27688	1.1715	2.3836	2.8572	2.9222	-0.070663	0.60294	0.2246	-0.17153	1.1097	1.8567	-0.28445	1.0045	1.8674	1.3748	2.5144	0.87989	1.7924	2.8585	2.0347	0.55685	1.8257	1.5208	0.54382	0.47714	1.4185	2.7913	0.2379	0.68122	1.3834	0.56264	0.33377	0.40847	0.18415	0.52535	-0.15097	0.9757	0.82679	0.5251	0.64229	0.1616	0.082621	3.6569	0.14982	1.3778	0.88687	1.5656	1.8246	-0.38577	0.72193	0.35142	0.54853	-0.29474	1.7591	0	1.0513	-0.20267	1.0729	1.7816	-0.19015	-0.30115	0.2932	0.83206	2.0764	0.43946	1.1027	0.68441	1.1697	0.42145	1.0904	1.776	0.23215	0.36623	-0.021337	0.87727	2.8697	2.4045	2.9186	0.12716	1.1064	0.68747	0.3048	0.12958	0.43665	1.7849	2.876	2.4267	2.7579	0.23303	0.43043	
Amplification Peak 16 - CN values	10q26.13	chr10:122580101-122594290(probes 136645:136651)	chr10:122580597-122593999(probes 136646:136650)	chr10:122580597-122598019(probes 136646:136653)	3.1104e-07	 3.1104e-07		Actual Copy Change Given	0.024706	-0.034137	-0.0088518	0.012286	0.61893	-0.291	0.054513	0.0041729	-0.46637	0.038049	0.36658	0.44443	0.156	0.18839	0.025072	-0.91064	-0.29789	0.23997	0.015036	0	0.60416	-0.46542	0.053469	0.79478	-0.75452	-0.65574	1.2823	-1.2929	0.48103	0.82008	-0.54159	0.085518	0.23036	0.77088	0.010747	-0.0013039	0	0.019344	0.15087	-0.29336	-0.58964	2.6572	0.016552	-0.32472	0.14111	-0.030953	-0.18788	-0.19214	1.9572	0.15875	0.095333	0.32605	1.8	-0.505	-0.16943	0.93376	0.61206	0.45739	0.075035	0.13805	0.041447	-0.59618	1.0767	-0.47464	0	0.42002	0.021011	-0.075966	-0.0081808	0.010822	-0.056838	-1.2929	0.30893	3.2558e-05	0.59859	0.16506	0.018286	-0.29504	0.043706	0.13984	0.050965	0.28841	2.0633	0.091243	2.4312	-0.035439	1.3278	-0.32951	-0.24894	0.034258	-1.2929	-0.15858	0.32694	-0.609	0.50937	-0.20648	0.072926	0.33369	0.0066724	2.3622	0.7599	2.0046	2.3474	-0.63695	0	0.15578	-0.25689	0.095415	0.049667	0.027766	0.018061	0.16484	0.057695	-0.76863	1.7061	3.6569	-0.00038824	
Amplification Peak 17 - CN values	11q13.5 	chr11:75449076-79998823(probes 143643:144030)    	chr11:76721601-77071499(probes 143768:143793)    	chr11:74921401-81504602(probes 143586:144100)    	0.0011445	  0.0011445		Actual Copy Change Given	-0.04589	0.041282	3.3502	0.4914	-0.065571	-0.031532	0.042513	0.0042937	0.093925	0.05383	0.51242	0.80015	0.10703	0.029015	0.038546	0.12182	0.025572	0.47447	0.0311	0.034651	-0.04291	0.4321	0.66243	-0.80242	0.9429	0.66215	0.45852	0.046316	0.22094	1.0175	1.3678	-0.083286	0.50813	0.68723	-0.31494	0.59684	0.022395	0.46494	0.14561	0.58465	0.52059	0.22208	0.029971	1.3929	1.1267	1.1436	0.36294	0.074006	1.6168	0.10073	0.36421	0.76591	0.044051	0.47169	1.9556	0.18892	0.15042	-0.050797	0.14032	-0.49927	0.018767	0.19045	-0.029079	1.0037	-0.068039	-0.48072	0.0032196	0.10426	-0.07004	0.014954	0.31635	0.14676	0.015056	0	1.0693	0.031451	-0.032966	2.2836	0.49901	0.67274	0.5834	0.14885	0.045378	-0.17679	0.032237	0.52598	0.18081	0.1826	0.00158	0.84378	-0.17881	-0.0030582	-0.74723	-0.0083059	-0.010918	-0.2618	-0.51709	0.46249	0	-0.084582	0.7744	0.058887	2.002	0.048591	0.13369	-0.069221	-0.019407	0.15249	0.055361	0.54982	-0.028821	0.59032	0.036159	0.97345	1.0084	-0.19067	0.099822	
Amplification Peak 18 - CN values	12p13.33	chr12:1-1869199(probes 148316:148504)                	chr12:460701-536199(probes 148365:148368)            	chr12:1-5504382(probes 148316:148776)                	0.00029571	  0.0015035		Actual Copy Change Given	-0.48896	0.015955	0.25199	-0.013516	0.16228	1.5966	-0.86938	2.0949	-0.4726	0.030202	1.6207	-0.35727	-0.39361	0.016456	0.22501	0.39892	-0.64646	0.011832	0.062575	0.010633	0.82117	-0.0090919	1.2707	0.78533	0.024696	0.26059	-0.19306	0.018637	0.42893	2.2707	-0.54631	0.83965	1.0938	1.4381	0.21733	0.25141	0.021006	0.22349	0.4258	-0.085665	0.77604	-0.1703	0.070681	0.0065456	0.5159	0.55767	0.40127	0.45603	2.3699	-0.2949	-0.004498	1.3443	0.98642	1.0227	1.6601	0.16191	0.074654	0.21699	0.067808	3.3748	0.055607	0.38484	0.29228	0.4747	0.22128	1.0449	-0.089748	0.038688	1.123	0.94247	-0.1194	0.080033	-0.0076215	-0.13091	1.1217	0.0073777	0.59399	-0.37576	1.7642	0.26839	0.024697	0.56408	0.044156	-0.18033	-0.071865	0.0043848	0.20529	-0.39952	-0.21562	0.70066	0.5015	0.16974	-0.18347	1.2281	1.7962	0.68742	0.87429	0.25623	0.80769	0.0044286	0.74997	0.05391	0.48476	-0.2361	1.6241	0.62436	0.0045865	-0.054666	0.060363	0.5029	0.81722	1.1555	0.013195	1.044	0.74392	0.94088	-0.034439	
Amplification Peak 19 - CN values	12p11.22	chr12:23950901-29761949(probes 150405:150817)    	chr12:28307801-28452499(probes 150720:150726)    	chr12:28307801-29297299(probes 150720:150767)    	0.072506	    0.12075		Actual Copy Change Given	0	0	0.012869	-0.013516	-0.084501	1.543	-0.89877	2.0949	3.6569	0.030202	0.84068	-0.016502	0.047997	-0.016731	0.0038419	3.6569	0.01537	0.011832	0.00079157	-0.028794	0.22851	-0.0090919	0.1049	0.74784	0.022891	-0.0032112	-0.14012	0.018637	0.42893	1.0372	-0.57444	-0.13641	0.4173	1.4381	0.21733	0.04628	0.021006	0.34579	0.13686	-0.056869	0.37548	-0.26384	-0.031662	0.35773	0.5159	0.55767	0.85034	0.028998	0.60314	-0.2949	0.070367	0.42499	0.027607	0.46679	0.80253	0.16191	0.0037303	-0.0091386	0.016876	0.067003	0.055607	0.59123	0.29228	-0.015072	0.51156	1.0067	-0.089748	-0.22157	0.46004	0.64473	0.30776	0.66519	-0.53013	-0.20889	0.48837	0.057411	0.59399	1.3723	0.77935	0.097409	0.024697	0.56408	-0.2432	0.90814	-0.071865	0.027423	0.56335	-0.30446	-0.010315	-0.0029636	0.75527	0.018349	-0.22277	0.58932	1.6931	0.37397	0.022754	0.18156	0.80769	0.0044286	0.02643	-0.28864	-0.032154	-0.01456	-0.23381	0.57809	0.0045865	0.021157	-0.017496	0.0067113	0.81722	1.1555	0.013195	-0.018804	-0.030912	3.6569	-0.034439	
Amplification Peak 20 - CN values	12q12   	chr12:45064701-46197139(probes 151659:151717)    	chr12:45439901-46188999(probes 151688:151716)    	chr12:45065201-46213419(probes 151660:151719)    	0.12075	    0.12075		Actual Copy Change Given	-0.22965	0	-0.1408	0.14735	-0.084501	0.83243	-0.89877	-0.40271	3.6569	0.030202	0.3045	-0.016502	-0.46072	0.6388	0.0038419	0.16603	-0.64564	0.075136	0.00079157	-0.028794	0.22851	-0.46245	1.3726	0.072892	0.022891	-0.65046	0.10174	0.018637	0.55581	-0.26549	-0.57444	-0.023684	0.4173	0.46972	-0.26061	-0.0054093	0.021006	0.092076	0.13686	-0.27794	0.49768	-0.26384	-0.70367	-0.21428	1.1539	0.55767	0.041551	0.028998	0.39734	-0.2949	0.44612	-0.32135	0.027607	0.11329	0.012436	0.21162	-0.010431	-0.14103	0.016876	1.427	0.055607	-0.12505	0.63317	-0.015072	0.22291	0.39105	-0.089748	0.0081973	0.010847	0.64473	0.30776	-0.039087	0.40258	-0.20889	0.48837	0.057411	2.1439	0.21699	0.0075098	0.097409	0.024697	0.56408	-0.2432	0.31521	-0.071865	0.027423	0.56335	-0.30446	-0.04645	0.44103	0.75527	0.098593	0.73864	0.028312	-0.069724	0.37397	0.022754	0.18156	0.80769	0.0044286	0.02643	0.091549	-0.41709	-0.01456	0.056929	0.13151	0.0045865	0.021157	-0.017496	0.0067113	0.81722	0.82042	0.013195	-0.34523	-0.030912	3.6569	-0.034439	
Amplification Peak 21 - CN values	13q33.1 	chr13:97454560-114364328(probes 164750:166058)  	chr13:102734894-102738354(probes 165183:165184)	chr13:97464401-114364328(probes 164751:166058)  	0.0075581	  0.0075581		Actual Copy Change Given	-0.058704	1.9863	0.89478	0.15391	0.55972	-0.98127	0.077966	-0.41299	0.51429	-0.90425	0.36336	0.06969	0.59331	0.019751	-0.85057	-0.44251	-0.26911	-0.19038	-0.77131	1.3159	-0.45008	0.41059	1.874	-0.80882	-0.73091	-0.60416	-0.043837	0.014018	-0.32344	0.31551	-0.51802	0.79858	-0.046583	0.31554	-0.29758	-0.22035	0.22901	-0.73353	-0.034139	-0.35443	1.2614	0.65691	0.03317	0.99331	-0.03069	-0.054613	0.064428	0.04431	2.7066	-0.31083	0.7417	0.31304	0.99105	-1.0113	-0.23345	0.35243	0	-0.39708	-0.029384	-0.46645	0	0.39382	-0.099174	-0.0026359	-0.2756	-0.37525	-0.015862	0.11753	0.032912	-0.61914	0.24401	-0.06866	0.35712	-0.14547	0.50829	-0.61814	0.012263	0.25137	0.1735	0.074596	0.087384	0.22108	0.66305	-0.32681	-0.1436	0.61648	1.0414	-0.2686	-0.20803	-0.67181	-1.0461	0.053017	-0.18948	-0.63596	0.89425	-0.53088	0.13944	0.34226	-0.0026099	0.40402	-0.75223	-0.46575	0.14758	-0.56352	-0.85966	0.05779	0.035211	-0.53939	-0.020352	-0.45239	0.0051593	0.28792	-0.65281	0.16314	-0.71208	2.7814	0.6009	
Amplification Peak 22 - CN values	14q11.2 	chr14:20243301-21217899(probes 166227:166312)    	chr14:20747901-21155099(probes 166276:166309)    	chr14:18985401-22551499(probes 166103:166466)    	0.00054095	   0.002198		Actual Copy Change Given	0.032352	0.7292	-0.18897	0.6391	0.03212	0.30936	0.078276	-0.39749	-0.48415	-0.89518	-0.6477	0.1627	-0.41085	1.3665	-0.86015	0.0090543	0.01513	-0.19578	-0.73031	0.091697	0.0017397	0	0.055205	-0.79502	0.077549	0.041571	-0.80206	-0.80913	-0.45316	-0.092775	0.66367	0.04744	0.29723	0	0.015525	0.062263	-0.027111	0.026531	-0.039641	0.32315	0.60179	0.694	0.10332	-0.30785	-0.27147	-0.029963	-0.27092	0.09108	0.31001	-0.30203	0.90682	0.017225	0.069894	1.0575	0.19241	-0.00053281	-0.37177	0.17093	-0.55879	0.76345	-0.11657	-0.89647	-0.10664	-0.4923	-0.092819	-0.038806	-0.026335	-0.026202	0.87326	3.6569	-0.11444	0.20969	0.022565	0.11269	0	-0.7041	0.0076207	-0.28169	2.0183	0.031269	0.004803	3.2971	0.68869	-0.30884	0.26786	0.013939	-0.34128	-0.33267	0.22727	-0.69803	-0.16497	0.094514	-0.73028	0.4144	0.45976	0.029678	0.025641	3.6569	0.0083025	-0.012374	-0.74693	-0.64214	0.35713	0.079443	0.065007	-0.18386	-0.5565	0.074483	0.016755	0.051737	0.012937	1.077	-0.058115	0.026691	0.025178	0.2572	0.1132	
Amplification Peak 23 - CN values	14q32.33	chr14:105903478-105916989(probes 172896:172902)	chr14:105904298-105916930(probes 172898:172901)	chr14:103386601-107043718(probes 172493:173045)	0.00020978	    0.13798		Actual Copy Change Given	-0.2425	0.024153	-0.18897	-0.041081	0.66706	-0.19575	0.18058	-0.38996	0.70436	-0.57985	-0.26343	-0.48303	-0.55109	-0.21774	-0.8543	0.27174	0.60209	1.3669	-0.70163	0.16726	0.65857	1.6482	-0.018342	-0.79968	-0.8047	-0.54678	-0.61248	-0.86953	0.472	0.0017204	-0.5308	1.0648	0.19443	0	0.015525	0.024641	-0.044541	-0.47374	-0.21346	0.68064	-0.43566	0.36431	0.21028	0.19373	0.271	-0.029963	-0.095778	-0.069985	0.42078	0.52709	1.2184	0.017225	0.05134	-0.56914	-0.29639	-0.019181	0.45032	-0.38136	-0.46947	-0.46265	0.013786	-0.79551	-0.14592	-0.1668	0.73176	-0.038806	0.017752	-0.002713	0.41131	0.60784	0.28471	0.45692	0.028515	0.21359	0.52045	0.24424	-0.0221	1.3046	-0.079761	-0.071864	-0.32511	0.12383	0.28394	-0.65521	0.66031	1.5866	0.78059	-0.33753	0.22727	-0.029143	-0.28577	-0.0052844	-0.73028	0.015412	1.5072	0.31717	-0.49324	-0.16245	1.6789	0.27787	0.73489	-0.64592	1.1659	-0.45915	-0.04488	0.35959	-0.53308	-0.46531	0.78454	0.03582	0.086006	-0.040746	0.44973	0.17455	0.85378	2.3109	-0.057813	
Amplification Peak 24 - CN values	14q32.33	chr14:106301948-106344492(probes 172960:172966)	chr14:106318074-106335499(probes 172961:172965)	chr14:103386601-107043718(probes 172493:173045)	5.2735e-05	    0.35021		Actual Copy Change Given	-0.013534	0.024153	0.11769	-0.041081	0.66706	-0.19575	0.18058	-0.38996	0.70436	-0.80773	-0.26343	-0.48303	-0.55109	3.6569	-0.66163	0.6877	0.60209	-0.062175	-0.70163	0.16726	0.65857	1.6482	-0.018342	-0.79968	-0.8047	-0.17778	-0.90494	-0.86953	0.472	0.0017204	-0.5308	1.0648	0.19443	0	0.015525	0.27591	0.17538	-0.23079	-0.21346	0.68064	-0.40329	0.61619	0.21028	0.19373	0.271	-0.029963	-0.095778	-0.069985	0.42078	0.52709	1.2184	0.017225	0.05134	-0.56914	-0.020109	-0.50282	0.45032	-0.38136	-1.2589	-0.31086	0.013786	-0.93295	1.8311	-0.1668	0.73176	-0.038806	0.017752	-0.002713	0.41131	0.60784	0.28471	0.0048826	0.028515	0.15104	0.080148	0.24424	-0.0221	1.3046	-0.079761	-0.071864	-0.32511	0.12383	2.8162	-0.65521	-0.28245	0.26948	0.9685	-0.078652	0.22727	-0.029143	-0.28577	-0.0052844	-0.73028	-0.2421	0.78697	0.31717	-0.49324	-0.16245	2.5651	0.27787	0.73489	-0.64592	1.1659	-0.45915	-1.2929	0.35959	-0.53308	-0.46531	0.78454	0.03582	0.086006	-0.040746	0.44973	0.17455	0.85378	0.365	-0.057813	
Amplification Peak 25 - CN values	15q13.2 	chr15:30215426-30419487(probes 173880:173888)    	chr15:30224201-30410199(probes 173881:173887)    	chr15:30152301-30557699(probes 173872:173899)    	0.00021811	  0.0065776		Actual Copy Change Given	-0.23907	-0.00159	-0.16053	-0.049912	-1.2929	-0.26451	0.043595	2.81	-0.49448	-0.018071	-0.095924	-0.62722	-0.44142	-0.065335	-0.85405	1.3695	-0.64906	1.0509	-0.01359	-0.05156	0.26287	-0.46232	-0.61906	-0.81703	1.8584	-0.66111	0.029799	-0.81835	-0.50468	-0.1622	-0.61163	0.00042789	0.039415	-0.43751	-0.28651	-0.2503	-0.0010428	-0.19424	-0.10716	-0.072697	-0.62019	1.0454	0.057397	0.54496	2.2217	-0.63872	-0.51183	-0.29133	-0.49826	-0.31809	-0.018757	-0.062734	0.034204	0.0092955	-0.32616	0.17531	-0.46504	-0.0131	0.017914	-1.2929	-0.7853	-0.030278	2.1107	-0.089756	-0.86396	-0.46136	-0.11075	-0.072696	-0.32428	-0.63086	-0.14299	0.023249	2.2415	-0.0085143	-1.2929	0.037668	-0.22089	-0.30094	0	-0.45386	-0.0011384	-0.32332	0.25698	-0.26801	2.1104	0.0034323	1.0357	-0.32746	-0.21564	-0.012567	-0.22057	0	-0.76061	-0.054049	-0.4626	-0.61388	1.1876	-0.048822	0.0023017	2.9426	-0.75692	-0.30392	0.34761	0.10406	-0.015289	-0.20917	-0.18939	-0.005319	-0.65858	-0.0069915	0.035366	-0.50467	-0.17146	0.0048107	-0.033955	-0.23611	0.49073	
Amplification Peak 26 - CN values	15q26.3 	chr15:96333301-101991189(probes 179477:179983)  	chr15:101752415-101753199(probes 179943:179945)	chr15:101646901-101773399(probes 179921:179964)	0.02834	   0.066909		Actual Copy Change Given	-0.27063	0.049158	-0.16053	0.47919	0.8154	0.012755	-0.10712	0.78044	0.080387	0.95085	-0.095924	-0.46557	-0.36923	0.05342	0.91542	0.74179	-0.507	1.4218	0.77747	-0.79611	-0.0078226	-0.13858	0.032044	-0.80946	-0.079246	-0.29061	0.89496	-0.80824	0.11561	1.01	0.048766	0.065481	-0.046384	-0.42419	-0.0043258	0.64862	-0.0010428	1.0069	0.6179	0.38137	0.51178	-0.25364	0.073835	-0.46799	-0.015519	-0.63872	0.77731	-0.29133	0.024921	0	0.015247	-0.062734	0.11052	1.8238	0.061625	-1.0187	-0.43836	-0.0131	-1.1332	-0.47614	-0.093476	-0.26047	0.23771	-0.038648	-0.3167	0.43203	-0.035987	-0.11353	-0.23796	0.052712	-0.088667	0.56392	0.026956	-0.0085143	-0.47964	-0.0060974	-0.22089	-0.55766	0	-0.36872	-0.0037367	-0.32332	0.14067	-0.26801	0.46876	-0.016655	0.052959	1.616	-0.13555	1.4897	0.63621	0.30208	-0.76061	-0.58586	0.47434	-0.34591	0.0045259	-0.048822	0.13391	-0.023509	-0.77961	-0.30951	-0.028153	-0.12283	0.192	0.086694	-0.18939	-0.005319	0.083724	-0.0057459	0.10986	-0.50467	-0.036835	0.086912	-0.0016148	0.13988	0.51741	
Amplification Peak 27 - CN values	17q25.3 	chr17:80746304-83257441(probes 194261:194584)    	chr17:81700490-81808899(probes 194398:194400)    	chr17:79423815-83257441(probes 194132:194584)    	0.0081788	  0.0081788		Actual Copy Change Given	0.051708	-0.75634	0.16458	0.25702	0.32418	-0.049477	1.1566	0.9713	-0.35769	0.055048	-0.057236	0.80874	0.099333	0.116	0.11424	-0.098001	-0.52932	0.10304	0.12768	0.27081	0.46576	-0.036801	0.12077	-0.76062	0.519	-0.62566	0.68163	-0.79228	0.069033	-0.41524	-0.54388	-0.10829	0.45571	0.079373	-0.28037	0.071411	0.025779	1.1648	0.85163	0.26737	0.13167	0.079782	0.099189	0.095315	1.1514	0.62708	0.82814	0.07943	0.15214	0.12156	0.27292	-0.25153	1.3272	1.1298	-0.21291	0.30839	-0.12558	-0.40312	-0.44352	0.32572	-0.65346	1.4774	0.98655	0.058716	-0.60903	0.001655	0.14881	0.34153	0.17383	-0.55471	0.64201	0.43387	-0.51551	-0.039343	0.10411	0.2031	-0.17345	0.30031	0.10833	1.4488	-0.13156	-0.26841	0.26433	0.10444	0.9773	-0.011712	-0.2194	0.46742	-0.1006	-0.087942	0.45046	0.0077711	0.65843	0.80613	-0.92408	-0.057223	0.0098676	0.10406	0.84749	0.059032	0.99955	0.53082	0.040049	0.49802	0.48157	-0.11242	-0.49771	-0.45028	0.28916	0.10675	0.33779	-0.12447	2.0693	-0.64185	0.91087	-0.22911	0.37646	
Amplification Peak 28 - CN values	19p13.11	chr19:16088938-16754180(probes 201578:201650)    	chr19:16210544-16234599(probes 201597:201599)    	chr19:12775501-19732799(probes 201150:202092)    	4.0003e-07	 4.0003e-07		Actual Copy Change Given	0.39773	-0.0038383	1.103	0.042025	2.0635	3.2458	0.18142	0.45864	0.22692	0.10516	1.1149	0.2701	0.5733	1.1533	0.14966	-0.42916	0.8041	0.28016	0.050317	0.26892	-0.3341	0.36494	0.6766	0.10345	0.065023	0.097601	-0.078195	0.081962	0.06268	0.56399	-0.59683	0.20373	0.53288	0.35374	0.0057982	0.023045	-0.032877	0.39129	0.17586	-0.25358	0.12125	0.32801	0.028212	0.083398	-0.31135	1.5775	0.040166	0.019229	0.88576	-0.29007	-0.36113	2.0001	2.0935	0.33144	0.041474	-0.12028	0.59457	0.11706	1.0127	0.21137	-0.026608	0.20844	0.41861	3.3103	0.61279	-0.58134	0.14417	0.069134	-0.23976	0.05357	1.1277	2.3695	0.00064682	0.21108	0.45761	-0.28491	0.11852	1.0784	1.7913	0.57718	0.19951	2.1347	-0.30062	-0.64467	0.017291	0.23627	-0.26077	-0.009978	0.092805	0.004203	-0.45755	0.027129	1.7244	0.1149	0.65118	1.9087	-0.11321	0.012619	0.012147	0.020872	0.016885	0.12974	0.9315	0.016051	0.15267	-0.025149	0.047987	0.016877	0.18369	0.57076	0.057276	2.4059	-0.0009729	0.33837	0.069789	2.2279	-0.075488	
